Index,Product Name,Category,Selling Price,Product Url,description
1083,Team Associated 71013 T5M Clamping Front Axle,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Power Plant & Driveline Systems | Axles,$8.51,https://www.amazon.com/Team-Associated-71013-Clamping-Front/dp/B00TKIBJFS,"Upgrade your Team Associated T5M with the genuine 71013 Clamping Front Axle.  This high-quality replacement axle ensures smooth, reliable performance for your RC vehicle.  Perfect for repairs or upgrades, maintain peak performance with this essential part."
1084,"Crocodile Creek 4130-1 Two-Sided Monkey Jungle Round Puzzle (24 Piece), Green/Blue/Red/Orange",Toys & Games | Puzzles | Floor Puzzles,$14.99,https://www.amazon.com/Crocodile-Creek-4130-1-Two-Sided-Monkey/dp/B07CKL9QY1,"Unleash jungle fun with Crocodile Creek's 24-piece double-sided Monkey Jungle Round Puzzle!  Vibrant colors and engaging imagery make this floor puzzle perfect for young explorers (ages 3+).  Develops problem-solving skills and hand-eye coordination.  Durable, sturdy pieces ensure lasting playtime."
1085,"Alex Discover Ready, Set, Cut Kids Art and Craft Activity",Toys & Games | Arts & Crafts | Craft Kits,$12.00,https://www.amazon.com/Alex-Discover-Ready-Set-Cut/dp/B0035GS63E,"Unleash your child's creativity with Alex Discover Ready, Set, Cut! This fun and engaging kids' craft kit is perfect for hours of artistic exploration.  Develop fine motor skills and scissor skills while creating colorful masterpieces. Ideal for ages 3+.  Includes everything needed for immediate crafting fun. #kidscrafts #craftkit #artsandcrafts #kidsactivities #creativeplay"
1086,"Edushape Baby Connects, 12 Piece",Toys & Games | Baby & Toddler Toys,$9.79,https://www.amazon.com/Edushape-Baby-Connects-12-Piece/dp/B000F8I58Q,"Edushape Baby Connects (12-Piece): Develop baby's sensory & motor skills with these colorful, soft, and safe interconnecting blocks. Perfect for tummy time, stacking, and imaginative play!  Ideal gift for newborns and toddlers."
1087,Application Generic Biohazard Patch,"Arts, Crafts & Sewing | Sewing | Trim & Embellishments | Appliques & Decorative Patches | Decorative Patches",$7.99,https://www.amazon.com/Application-P-3187-Generic-Biohazard-Patch/dp/B00HQ7CLGQ,"Versatile Biohazard Symbol Iron-On Patch - Perfect for jackets, bags, and more!  High-quality, durable design. Add a unique, edgy touch to your crafts."
1088,"Forum Novelties Native American Brave Costume, Child Medium","Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Costumes",$21.42,https://www.amazon.com/Forum-Novelties-Native-American-Costume/dp/B00IP8CEAI,"Authentic-looking Native American Brave costume for girls.  Perfect for Halloween, school plays, or themed parties. Child Medium size.  Includes headdress and outfit. Shop now for your child's next costume!"
1089,PROLINE 1012414 Bf Goodrich All-Terrain Ko2 1.9 G8 Compound Rock Terrain Tires,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Wheels & Tires | Tires,$21.99,https://www.amazon.com/PROLINE-1012414-Goodrich-All-Terrain-Compound/dp/B01FWJHQV4,"Upgrade your RC rock crawler with PROLINE 1012414 BFGoodrich All-Terrain KO2 1.9"" G8 Compound tires.  These durable tires deliver superior grip and performance on challenging terrains.  Perfect for serious off-road RC enthusiasts.  Get yours today!"
1090,"Learning Resources Magnetic Vowel Owls, Whiteboard Accessories, Teacher Aids, 6 Pieces, Ages 5+",Toys & Games | Learning & Education,$13.49,https://www.amazon.com/Learning-Resources-Magnetic-Vowel-LER5459/dp/B01A5YM5IA,"Engage young learners with Learning Resources Magnetic Vowel Owls!  These 6 colorful owl magnets make learning vowels fun & easy for ages 5+. Perfect for whiteboards, refrigerators, or any magnetic surface.  Ideal teacher aids for preschool & kindergarten.  Boost literacy skills with playful learning!"
1091,Swimline Seas Sturdy Skimmer Basket,"Patio, Lawn & Garden | Pools, Hot Tubs & Supplies",$5.79,https://www.amazon.com/Swimline-Seas-Sturdy-Skimmer-Basket/dp/B004TGBWNA,"Keep your pool sparkling clean with the Swimline Seas Sturdy Skimmer Basket.  This durable basket efficiently removes leaves, debris, and other contaminants, ensuring your pool stays pristine.  Perfect for all above-ground and in-ground pools.  Easy to use and maintain."
1092,Learning Resources Canadian Currency-X-Change,Office Products | Office & School Supplies | Education & Crafts | Teaching Materials,$19.86,https://www.amazon.com/Learning-Resources-LER2335-Canadian-Currency-X-Change/dp/B000U3498Q,"Learn Canadian currency with this fun and engaging Learning Resources Canadian Currency-X-Change set! Perfect for classrooms and homeschooling, this educational tool makes learning about Canadian coins and bills easy and interactive. Ideal for kids and adults alike.  #CanadianCurrency #Money #EducationalToys #TeachingMaterials #Homeschooling #ClassroomSupplies"
1093,Buffalo Games - Charles Wysocki - Yankee Wink Hollow - 1000 Piece Jigsaw Puzzle,Toys & Games | Puzzles | Jigsaw Puzzles,$14.28,https://www.amazon.com/Buffalo-Games-Charles-Wysocki-Yankee/dp/B07G8RSY8F,"Enjoy the charming artistry of Charles Wysocki with this 1000-piece jigsaw puzzle, ""Yankee Wink Hollow.""  Perfect for puzzle enthusiasts of all levels, this Buffalo Games puzzle offers hours of relaxing fun.  High-quality pieces and a beautiful image make this a must-have for your collection."
1094,"AP Products (013-164922 30.25"" Table Support",Home & Kitchen | Furniture | Kids' Furniture | Tables & Chairs,$9.20 $ 9 . 20,https://www.amazon.com/AP-Products-013-164922-30-25-Support/dp/B00G44IZEO,"Extend your child's table with the AP Products 013-164922 30.25"" Table Support.  Perfect for adding extra space to kids' tables, this sturdy support ensures stability and safety during playtime or homework.  Easy to install and built to last.  Shop now for added kid's table functionality!"
1095,The Old Lady Who Swallowed a Fly (Doll),Toys & Games | Dolls & Accessories | Dolls,$21.64,https://www.amazon.com/Old-Lady-Who-Swallowed-Doll/dp/0859538362,Adorable The Old Lady Who Swallowed a Fly doll!  A fun and quirky collectible for kids and nostalgic adults.  Perfect for imaginative play or adding to your whimsical doll collection.  Shop now!
1096,"Skin Compatible with Razor A5 Prime Scooter - Peace Smile | MightySkins Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",$19.96,https://www.amazon.com/MightySkins-Razor-A5-Prime-Scooter/dp/B07JP57LCL,"Give your Razor A5 Prime scooter a unique look with this Peace Smile MightySkins vinyl decal.  Durable, easy to apply & remove, and made in the USA.  Upgrade your ride's style today!"
1097,Beyblade Burst Evolution SwitchStrike Starter Pack Genesis Valtryek V3,Toys & Games | Games & Accessories | Gaming Tops,$29.97,https://www.amazon.com/Beyblade-Evolution-SwitchStrike-Starter-Valtryek/dp/B072MZ4FNV,"Experience intense Beyblade battles with the Beyblade Burst Evolution SwitchStrike Starter Pack Genesis Valtryek V3! This starter pack includes everything you need to unleash the power of customization and strategic gameplay.  Perfect for kids and collectors, upgrade your Beyblade collection today!"
1098,"Amscan ""Boston Bruins Collection"" Loot Bags, Party Favor, 48 Ct.",Toys & Games | Party Supplies | Party Favors,$5.78,https://www.amazon.com/Amscan-Tailgating-Chicago-Blackhawks-Favours/dp/B077F3ZWVD,Score a goal with these Amscan Boston Bruins Loot Bags!  48 party favor bags perfect for your hockey-themed birthday bash or game day celebration.  Great for kids & fans of all ages.  Shop now!
1099,HOVER-1 Chrome Electric Hoverboard Scooter,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Scooters | Self Balancing Scooters",$199.00,https://www.amazon.com/Hover-1-Certified-Balancing-Hoverboard-Bluetooth/dp/B07FDMN2G6,"Experience the thrill of effortless riding with the HOVER-1 Chrome Electric Hoverboard Scooter! This self-balancing scooter offers a smooth, fun ride for all skill levels.  Perfect for outdoor recreation, its sleek chrome design turns heads.  Get yours today!"
1100,Bandai Tamashii Nations Act Ring Corner The Challenger's Corner Stage Action Figure,Toys & Games | Toy Figures & Playsets | Action Figures,$24.99,https://www.amazon.com/Bandai-Tamashii-Nations-Corner-Challengers/dp/B013AMKWSY,"Epic action figure display! Bandai Tamashii Nations Act Ring Corner: Challenger's Corner Stage provides the perfect backdrop for your favorite action figures.  Premium quality, detailed design.  Create dynamic fight scenes!"
1101,"Creative Converting 8 Count Hot/Cold Cups, 9 oz, Metallic Webs",Toys & Games | Party Supplies | Party Tableware | Cups,$7.55,https://www.amazon.com/Creative-Converting-Count-Cold-Metallic/dp/B00FFL8DQW,"Celebrate in style with Creative Converting's 9oz Metallic Webs Hot/Cold Cups!  This 8-count pack of stylish cups is perfect for parties, adding a touch of elegance to any event.  Durable enough for both hot and cold beverages.  Shop now for your next celebration!"
1102,Busch 6043 Forest/Meadow Starter Set HO Scenery Scale Model Scenery,Toys & Games | Hobbies | Trains & Accessories | Accessories | Scenery,$29.04,https://www.amazon.com/Busch-6043-Forest-Starter-Scenery/dp/B0012IQF94,"Bring your HO scale model railroad to life with the Busch 6043 Forest/Meadow Starter Set! This detailed scenery set includes everything you need to create a realistic forest or meadow landscape, enhancing your model railway's visual appeal. Perfect for hobbyists of all levels.  Add depth and realism to your miniature world today!"
1103,Batman The Dark Knight Joker Large Pet Costume,Pet Supplies | Dogs | Apparel & Accessories | Costumes,$18.80,https://www.amazon.com/Batman-Knight-Joker-Costume-Large/dp/B002GWUDZW,"Unleash your dog's inner villain with the Batman The Dark Knight Joker Large Pet Costume!  This hilarious and high-quality costume is perfect for Halloween, parties, or everyday mischief.  Made for larger dogs, it features a comfortable design for all-day wear.  Get your pup ready to wreak havoc (in a fun, playful way!) this year.  Order now!"
1104,"Harrisville Designs Traditional Rug Hooking, Sheep","Arts, Crafts & Sewing | Needlework | Latch Hook | Latch Hook Kits",$29.99,https://www.amazon.com/Harrisville-Designs-Traditional-Rug-Hooking/dp/B000BNEOKI,"Unleash your creativity with the Harrisville Designs Traditional Rug Hooking Sheep Kit!  Perfect for beginners and experienced crafters, this latch hook kit provides everything you need to create a charming sheep rug.  Enjoy a relaxing and rewarding crafting experience.  Includes easy-to-follow instructions. #rughooking #latchhook #latchhookkit #sheep #crafts #needlework #harrisvilledesigns #handmade"
1105,DC Comics Multiverse Red Robin Figure,Toys & Games | Toy Figures & Playsets | Action Figures,$19.18,https://www.amazon.com/DC-Comics-Multiverse-Robin-Figure/dp/B07NQGQQ9G,"Bring home the action with the DC Comics Multiverse Red Robin Action Figure! This highly detailed collectible figure is perfect for fans and collectors alike.  Poseable and ready for display, add Red Robin to your DC Multiverse collection today."
1106,"Lamaze Disney Lion King Clip & Go, Simba Baby Toy",Toys & Games | Baby & Toddler Toys | Push & Pull Toys,$15.11,https://www.amazon.com/Lamaze-Disney-Lion-King-Simba/dp/B07SVQ91ZW,"Lamaze Disney Lion King Simba Clip & Go Baby Toy:  Engage your little one with this adorable Simba toy! Perfect for on-the-go fun, this clip-on toy features vibrant colors and textures to stimulate baby's senses. Ideal for strollers, car seats, and more.  A must-have for Disney Lion King fans!"
1107,"Fantasy Fields - Magic Garden Thematic Kids Wooden Outdoor Table and 2 Chairs Set | Imagination Inspiring Hand Crafted & Hand Painted Details | Non-Toxic, Lead Free Water-based Paint","Toys & Games | Kids' Furniture, Décor & Storage | Outdoor Furniture",$130.19,https://www.amazon.com/Fantasy-Fields-Imagination-Inspiring-Water-based/dp/B0056GKCE2,"Enchant your little one's outdoor play with the Fantasy Fields Magic Garden Kids Wooden Table & Chair Set.  Hand-crafted and hand-painted with non-toxic, lead-free paint, this whimsical set sparks imagination. Durable, weather-resistant, and perfect for picnics, crafts, or imaginative play.  Create lasting memories in their own magical garden!"
1109,Trends International Owls - Pop Up Stickers,Toys & Games | Arts & Crafts | Stickers,$4.99,https://www.amazon.com/Sticker-Pop-Up-Owls-Games-st5124/dp/B01MQRJ7F3,"Unleash your creativity with Trends International Owls Pop-Up Stickers!  These fun, 3D stickers are perfect for arts & crafts projects, scrapbooks, or adding a whimsical touch to anything.  Great for kids and adults! #Owlstickers #PopUpstickers #ArtsandCrafts #Stickers #KidsCrafts"
1110,"Snuggie Tails Allstar Innovations Mermaid Blanket for Kids (Pink), As Seen on TV",Home & Kitchen | Bedding | Kids' Bedding | Blankets & Throws,$17.99,https://www.amazon.com/Snuggie-Tails-Comfy-Mermaid-Blanket/dp/B01LZDDDSL,"Dive into comfort with the Snuggie Tails Allstar Innovations Mermaid Blanket for Kids (Pink)! This cozy, As Seen on TV blanket transforms playtime into an underwater adventure.  Perfect for snuggling on the couch or adding a magical touch to bedtime, this kids' blanket is soft, warm, and fun.  Shop now for the perfect gift!"
1111,Learning Carpets Town and Country LC 189,Home & Kitchen | Home Décor | Kids' Room Décor | Rugs,$34.99,https://www.amazon.com/Learning-Carpets-Country-LC-189/dp/B009IK73B2,"Educational & fun! Learning Carpets Town & Country LC189 rug transforms playtime into learning.  Perfect for kids' rooms, this vibrant rug features engaging designs for early childhood development. Durable, stain-resistant, and easy to clean. Shop now!"
1112,"American Greetings Pokemon Add-an-Age Banner, 1 Pieces, Made from Vinyl, Birthday, by Amscan",Toys & Games | Party Supplies | Banners,$7.37,https://www.amazon.com/American-Greetings-Pokemon-Banner-Birthday/dp/B00MRC23FY,"Celebrate your Pokémon fan's birthday with this vibrant American Greetings Add-an-Age banner!  Made of durable vinyl, this reusable banner is perfect for creating a memorable party atmosphere.  Simply add the age for a personalized touch.  Shop now for your Pokémon party supplies!"
1113,Constructive Playthings MYK-923 Jumbo Knob See-Inside Puzzles - Insects,Toys & Games | Puzzles | Pegged Puzzles,$14.99,https://www.amazon.com/Constructive-Playthings-MYK-923-See-Inside-Puzzles/dp/B0035Y9D1A,"Jumbo Knob See-Inside Insect Puzzles for Toddlers: Develop fine motor skills and color recognition with these chunky, easy-grip puzzles.  Perfect for little hands!"
